all|universe|dosage|mainline
armel|universe|pino|pino
armel|universe|mailutils-pop3d|popauth,pop3d
armel|universe|cbmc|cbmc,goto-instrument,goto-cc
armel|universe|mcrypt|mdecrypt,mcrypt,crypt
armel|universe|znc|znc
armel|universe|polylib-utils|c2p,disjoint_union_sep,disjoint_union_adj,pp64,findv,r2p
armel|universe|dhcp-probe|dhcp_probe
all|universe|couchapp|couchapp
armel|main|tomboy|tomboy
all|universe|med-cloud|med-cloud
armel|universe|cabextract|cabextract
armel|universe|extundelete|extundelete
armel|universe|libots0|ots
armel|universe|binkd|binkdlogstat,binkd
armel|universe|openjdk-7-jre-headless|tnameserv,keytool,rmid,jexec,orbd,unpack200,java,pack200,servertool,rmiregistry
armel|main|numlockx|numlockx
all|universe|java-propose-classpath|java-propose-classpath
armel|universe|libitpp-dev|itpp-config
all|universe|yaret|yaret
armel|main|librdf0-dev|redland-config
armel|universe|gpe-login|gpe-login,gpe-lock-display,gpe-logout
armel|universe|algol68g|a68g
armel|universe|aqualung|aqualung
armel|universe|cstream|cstream
armel|universe|alienblaster|alienblaster
armel|universe|nufw|nufw
armel|universe|mesa-utils-extra|es2_info,es2gears,es2tri
armel|main|pxljr|ijs_pxljr
armel|universe|xfce4-utils|xfce4-about,xfmountdev4,startxfce4,xfhelp4,x-session-manager,xfbrowser4,xfterm4,xflock4,xfrun4
all|universe|libnode-uglify|uglifyjs
all|universe|html2wml|html2wml
armel|universe|wmauda|wmauda
armel|universe|hedgewars|hedgewars
armel|universe|omega-rpg|omega-rpg
armel|universe|gpe-conf|bl,gpe-conf,gpe-info
armel|universe|zile|zile,editor
all|universe|snakefood|sfood-imports,sfood-graph,sfood,sfood-copy,sfood-checker,sfood-cluster,sfood-flatten
armel|universe|cronolog|cronosplit,cronolog
armel|universe|libidzebra-2.0-dev|idzebra-config-2.0,idzebra-config
all|universe|systemconfigurator|scconf-tool,systemconfigurator,scconf-bootinfo
armel|universe|synce-trayicon|synce-trayicon
all|universe|science-typesetting|science-typesetting
armel|universe|audacious|audacious,audtool,audtool2,audacious2
all|universe|pescetti|pescetti,pbn2dds,dup2dds
armel|universe|xwpe|wpe,we,xwe,xwpe
armel|main|groff|hpftodit,gdiffmk,addftinfo,lkbib,pfbtops,afmtodit,roff2html,grodvi,grolbp,lookbib,roff2ps,chem,roff2text,groffer,mmroff,grolj4,roff2pdf,grn,tfmtodit,pre-grohtml,refer,indxbib,roff2dvi,pdfroff,xtotroff,post-grohtml,pic2graph,roff2x,grap2graph,gxditview,eqn2graph
armel|universe|tttprobe|tttprobe
armel|universe|gmerlin|gmerlin_imgdiff,gmerlin_remote,gmerlin_play,gmerlin_kbd,gmerlin_vpsnr,gmerlin_visualize,gmerlin_transcoder,gmerlin_recorder,gmerlin_alsamixer,gmerlin_imgconvert,gmerlin-video-thumbnailer,gmerlin_psnr,gmerlin_visualizer,gmerlin_ssim,gmerlin_vanalyze,gmerlin_transcoder_remote,gmerlin,gmerlin_plugincfg,gmerlin_launcher,gmerlin_kbd_config
armel|main|python-xattr|xattr
armel|universe|flow-tools|flow-report,flow-stat,flow-capture,flow-gen,flow-cat,flow-rptfmt,flow-dscan,flow-split,flow-merge,flow-mask,flow-fanout,flow-header,flow-receive,flow-import,flow-expire,flow-export,flow-nfilter,flow-xlate,flow-filter,flow-send,flow-rpt2rrd,flow-tag,flow-print,flow-log2rrd
armel|main|llvm-2.9-runtime|lli-2.9
armel|universe|wmppp.app|wmppp
armel|universe|nyquist|ny,jny
armel|universe|itrans|itrans,itrans.real
armel|main|vorbis-tools|ogg123,vorbistagedit,vorbiscomment,ogginfo,vcut,oggenc,oggdec
all|universe|python-twill|twill-fork,twill-sh
armel|universe|libgsf-bin|gsf-vba-dump,gsf-office-thumbnailer,gsf
armel|universe|lsmbox|lsmbox
all|main|sensible-utils|sensible-browser,select-editor,sensible-pager,sensible-editor
armel|universe|pump|pump
armel|universe|grisbi|grisbi
armel|universe|das-watchdog|test_rt,das_watchdog
armel|universe|jd|jd
armel|universe|tua|tua
armel|universe|pyside-tools|pyside-uic,pyside-rcc,pyside-lupdate
armel|universe|dates|dates
armel|universe|dpm-mysql-srmv2|dpm-srmv2
armel|universe|dpm-mysql-srmv1|dpm-srmv1
all|main|python-dbg|python-dbg-config,python-dbg
armel|universe|libghc-haskelldb-hdbc-postgresql-dev|DBDirect-hdbc-postgresql
armel|universe|gmysqlcc|gmysqlcc
all|main|lsb-release|lsb_release
all|universe|easygit|eg
all|universe|libgraph-easy-perl|graph-easy
all|universe|librdf-query-perl|rqsh
all|universe|cipux-cat-web|cipux_cat_web_module,cipux_cat_web_configuration,cipux_cat_web_list_plugin
armel|universe|qsf|qsf
all|universe|pykaraoke-bin|pykaraoke_mini,pympg,cdg2mpg,pykar,pycdg
all|universe|kwiki|kwiki-install
armel|universe|gnusim8085|gnusim8085
armel|main|libboost-python1.46-dev|pyste
armel|main|libwibble-dev|wibble-test-genrunner
armel|universe|xtradius|checkrad,radclient,radzap,radtest,raduse,radwho,radlast,radrelay,radwatch,radiusd
all|universe|spikeproxy|spikeproxy
all|universe|mrtg-ping-probe|mrtg-ping-probe
armel|universe|dpm-mysql|dpm-shutdown,dpm
armel|universe|ssvnc|ssvncviewer,sshvnc,ssvnc,tsvnc
armel|universe|hugin-tools|calibrate_lens,matchpoint,nona,pto_merge,icpfind,vig_optimize,autooptimiser,cpclean,align_image_stack,cpfind,hugin_hdrmerge,fulla,checkpto,tca_correct,deghosting_mask,celeste_standalone,pto2mk,pano_modify,pano_trafo
armel|universe|pngcrush|pngcrush
armel|universe|libgst-dev|gst-config
armel|universe|echoping|echoping
all|universe|slimrat|slimrat-gui
armel|universe|smpeg-plaympeg|plaympeg
armel|universe|c2hs|c2hs
all|universe|docky|docky
all|universe|python-netio230a|netio230a-cli,netio230a-discover
armel|universe|lzop|lzop
all|universe|swatch|swatch
armel|universe|xfce4-appfinder|xfce4-appfinder
armel|universe|spass|dfg2dfg,dfg2tptp,dfg2otter.pl,SPASS,dfg2otter,dfg2ascii,FLOTTER,tptp2dfg
armel|main|python2.6-dbg|python2.6-dbg-config,python2.6-dbg
armel|universe|dxpc|dxpc
all|universe|python-kid|kidc,kid
armel|universe|kwave|kwave
armel|universe|gross|grossd
armel|universe|tmpreaper|tmpreaper
armel|universe|lunar|lunar
armel|main|kuiviewer|kuiviewer
armel|universe|cluster-agents|sfex_init,ocft,ocf-tester
armel|universe|giggle|giggle
armel|universe|qtads|qtads
armel|universe|fotoxx|fotoxx
armel|universe|qtsmbstatus-server|qtsmbstatusd
armel|universe|gnuradio-radar-mono|usrp_radar_mono.py
armel|universe|einstein|einstein
all|universe|checkgmail|checkgmail
armel|universe|mingw32|i586-mingw32msvc-cc,i586-mingw32msvc-cpp,i586-mingw32msvc-gcc-4.2.1-sjlj,i586-mingw32msvc-gcc,i586-mingw32msvc-c++,i586-mingw32msvc-gccbug,i586-mingw32msvc-gcov,i586-mingw32msvc-g++
armel|universe|smbnetfs|smbnetfs
all|universe|science-numericalcomputation|science-numericalcomputation
all|main|translate-toolkit|posegment,podebug,pot2po,po2ini,po2php,po2tmx,tiki2po,oo2po,prop2po,oo2xliff,csv2tbx,pofilter,popuretext,pomerge,xliff2odf,pocompile,po2web2py,json2po,symb2po,po2xliff,po2txt,po2oo,junitmsgfmt,po2moz,txt2po,po2tiki,poclean,ini2po,po2rc,po2ts,po2json,porestructure,pocount,pogrep,pocompendium,xliff2oo,poterminology,html2po,ts2po,rc2po,poconflicts,csv2po,poswap,pomigrate2,pocommentclean,ical2po,tmserver,msghack,xliff2po,pretranslate,posplit,odf2xliff,web2py2po,po2prop,po2sub,moz2po,po2ical,php2po,poreencode,po2symb,sub2po,po2csv,build_tmdb,po2wordfast,po2html
all|universe|magicicada|magicicada
all|universe|pymetrics|pymetrics
armel|multiverse|vice|petcat,x64dtv,xpet,cartconv,x64,vsid,x64sc,x128,xplus4,xcbm2,c1541,xvic
all|universe|sugar-tools-0.86|sugar-ui-check,sugar-launch,sugar-control-panel,sugar-install-bundle,sugar-activity
all|universe|sugar-tools-0.84|sugar-ui-check,sugar-launch,sugar-control-panel,sugar-install-bundle,sugar-activity
all|universe|sugar-tools-0.88|sugar-control-panel,sugar-launch,sugar-ui-check,sugar-install-bundle,sugar-activity
armel|universe|webkit2pdf|webkit2pdf
armel|universe|bmf|bmfconv,bmf
armel|main|libidl-dev|libIDL-config-2
armel|main|kdevelop|kdevelop
armel|universe|istanbul|istanbul
all|universe|libtheschwartz-perl|schwartzmon
armel|universe|xgalaga++|xgalaga++
all|universe|fcheck|fcheck
armel|universe|brandy|brandy
armel|universe|freeciv-server|freeciv-server
armel|universe|wxmaxima|wxmaxima
all|universe|xnav|xnav
armel|multiverse|gmameui|gmameui
armel|universe|vmpk|vmpk
armel|universe|talkd|in.ntalkd,in.talkd
armel|universe|jumpnbump|jumpnbump.fbcon,jumpnbump,jumpnbump-menu,jumpnbump.svgalib
armel|universe|aaphoto|aaphoto
armel|universe|aewm|aemenu,aewm,x-window-manager,aesession,aepanel,aedesk
armel|universe|fastdep|fastdep
armel|universe|libtowitoko-dev|towitoko-tester
all|universe|backup2l|backup2l
armel|multiverse|grinvin|grinvin
armel|universe|aj-snapshot|aj-snapshot
armel|universe|slirp|slirp-fullbolt,slirp
all|universe|python-mygpoclient|bpsync
all|universe|python-pocket-lint|pocketlint
armel|universe|tclcsound|cswish,cstclsh
all|universe|pixfrogger|pixfrogger
armel|main|fontforge|fontforge,fontimage,fontlint,sfddiff
armel|universe|stella|stella
all|universe|bioperl-run|bp_multi_hmmsearch.pl,bp_papplmaker.pl,bp_run_protdist.pl,bp_bioperl_application_installer.pl,bp_panalysis.pl,bp_run_neighbor.pl
all|universe|pathological|pathological
armel|universe|globus-rls-client-progs|globus-rls-cli
all|universe|gff2ps|gff2ps
armel|main|mlocate|locate,mlocate,updatedb.mlocate,updatedb
all|main|libxml-handler-yawriter-perl|xmlpretty
armel|universe|kism3d|kism3d
armel|universe|googlizer|googlizer
armel|universe|cultivation|cultivation,Cultivation
armel|universe|a56|a56-tobin,a56-keybld,bin2h,a56-toomf,a56
armel|universe|nethack-console|nethack-console,nethack
all|universe|python-pymetar|pymetar
armel|universe|ocfs2-tools-cman|ocfs2_controld.cman
armel|universe|hexalate|hexalate
armel|universe|socat|filan,procan,socat
all|universe|computer-janitor-gtk|computer-janitor-gtk
armel|universe|ruby-kde4|rbkconfig_compiler4,krubyapplication
all|universe|python-rbtools|post-review
all|universe|flashybrid|fh-sync,mountrw,mountro
all|universe|nagzilla|nagzillad,nagzillac
armel|main|whois|mkpasswd,whois
armel|universe|flwm|flwm,x-window-manager
all|universe|pentium-builder|gcc,cc,c++,g++,builder-c++,builder-cc
armel|universe|blktool|blktool
armel|universe|espeakedit|espeakedit
armel|universe|python-poker2d|poker2d
all|universe|xnetcardconfig|xnetcardconfig,xnetcardconfig.real
armel|universe|late|late
armel|universe|latd|moprc,latd,latcp,llogin
armel|universe|xtrlock|xtrlock
all|universe|qmail-tools|queue-repair
armel|universe|unshield|unshield
armel|universe|clamz|clamz
armel|universe|libdkim-dev|libdkimtest
armel|universe|notebook-gtk2|notebook-gtk2
all|main|unattended-upgrades|unattended-upgrades,unattended-upgrade
armel|universe|eiskaltdcpp-gtk|eiskaltdcpp-gtk
armel|main|linux-tools-3.0.0-12|perf_3.0.0-12
all|universe|mcollective-plugins-process|mc-pgrep
armel|main|openjdk-6-jdk|extcheck,javac,javadoc,apt,jarsigner,javap,jstatd,jhat,jps,wsimport,appletviewer,jar,rmic,serialver,jrunscript,wsgen,javah,jinfo,schemagen,xjc,jsadebugd,native2ascii,jstack,jdb,jconsole,jstat,jmap,idlj
all|universe|w3c-linkchecker|checklink
armel|universe|golly|golly,bgolly,RuleTableToTree
all|main|db-util|db_stat,db_checkpoint,db_hotbackup,db_replicate,db_load,db_recover,db_verify,db_upgrade,db_log_verify,db_dump,db_sql,db_deadlock,db_printlog,db_archive
armel|universe|opencascade-draw|DRAWEXE
armel|universe|audacity|audacity
armel|universe|corkscrew|corkscrew
all|universe|python-pysnmp4-apps|pysnmpbulkwalk,pysnmpget,pysnmpwalk,pysnmptranslate,pysnmpset
all|universe|python-pisa|xhtml2pdf
all|universe|hlbrw|hlbrw
armel|universe|db4.8-util|db4.8_recover,db4.8_checkpoint,db4.8_stat,db4.8_archive,db4.8_sql,db4.8_printlog,db4.8_deadlock,db4.8_verify,db4.8_hotbackup,db4.8_dump,db4.8_upgrade,db4.8_load
all|universe|gsalliere|gsalliere
all|universe|tryton-client|tryton,tryton-client
armel|universe|compartment|compartment
armel|universe|fossology-common|fossinit,fo_notify,cp2foss,fosslic,fossjobs
armel|universe|darkroom|darkroom
armel|main|fetchmail|popclient,fetchmail
armel|universe|mcron|mcron
all|universe|gtimelog|gtimelog
armel|universe|ceph|osdmaptool,mkcephfs,cosd,cauthtool,crun,crushtool,cmds,ceph,cclsinfo,cmon,cconf,monmaptool,cephfs,cdebugpack
all|universe|tkman|tkman,retkman
armel|universe|geeqie-gps|geeqie,geeqie-gps
all|main|nova-compute|nova-compute
armel|universe|videocut|videocut
armel|universe|lmarbles|lmarbles
armel|main|libcurl4-gnutls-dev|curl-config
armel|universe|pmidi|pmidi
all|main|grub-legacy-ec2|grub-set-default,update-grub-legacy-ec2,grub-set-default-legacy-ec2
armel|universe|unpaper|unpaper
armel|universe|globus-core|globus-vararg-enums-doxygen-filter.pl,globus-update-doxygen-index,globus-build-doxygen-dependencies,globus-libtool-gcc32pthr
armel|universe|boswars|boswars
armel|universe|wireshark-dev|asn2deb,idl2wrs,idl2deb
armel|main|inputattach|inputattach
armel|universe|allegro-demo|all-demo
all|universe|ferret|ferret
all|universe|libcpandb-perl|cpangraph
all|main|tcl-dev|tcltk-depends
all|universe|python-zope.sendmail|zope-sendmail
armel|main|gfs-tools|gfs_grow,gfs_debug,gfs_jadd,fsck.gfs,mkfs.gfs,gfs_tool,gfs_quota,gfs_edit,mount.gfs
all|universe|freemind|freemind
armel|universe|lifelines|btedit,dbverify,llines,llexec
armel|universe|libimobiledevice-utils|ideviceenterrecovery,idevicepair,idevicescreenshot,ideviceinfo,ideviceimagemounter,idevicebackup,idevicesyslog,idevicedate,idevice_id,idevicebackup2
armel|universe|openntpd|openntpd,ntpd
armel|universe|ike|iked
armel|universe|yics|yics
all|main|mime-support|compose,edit,cautious-launcher,see,run-mailcap,print,view,update-mime
all|universe|gtkvncviewer|gtkvncviewer
armel|multiverse|libmotif-dev|uil
armel|universe|mlterm-tools|mlcc,mlclient
armel|universe|vilistextum|vilistextum
armel|universe|uwsgi-plugin-erlang|uwsgi_erlang,uwsgi
armel|universe|lxdm|lxdm,lxdm-config,lxdm-binary
armel|universe|wmcalclock|wmCalClock,wmcalclock
all|main|python-twisted-mail|mailmail
armel|main|archdetect-deb|archdetect
armel|universe|netdiag|statnet,netwatch,netload,diagperm,strobe,udpblast,tcpspray,statnetd,checkint,trafshow,tcpblast
armel|universe|gcc-mingw32|i586-mingw32msvc-cc,i586-mingw32msvc-gcc-4.4.4,i586-mingw32msvc-cpp,i586-mingw32msvc-gcc,i586-mingw32msvc-c++,i586-mingw32msvc-gccbug,i586-mingw32msvc-gcov,i586-mingw32msvc-g++,i586-mingw32msvc-gfortran
armel|universe|libwxbase2.8-dev|wx-config
armel|universe|mango-lassi|mango-lassi
armel|universe|mumudvb|mumudvb
all|universe|routeplanner|rpcli,rplan
armel|main|dbus-x11|dbus-launch
all|universe|dh-make-drupal|dh-make-drupal
armel|universe|robotfindskitten|robotfindskitten
armel|universe|libaa-bin|aafire,aasavefont,aatest,aainfo
armel|universe|aggregate|aggregate,aggregate-ios
armel|universe|gridsite-gsexec|gsexec
all|main|pyflakes|pyflakes
armel|universe|gmp-ecm|ecm
armel|universe|atomix|atomix
armel|universe|gcursor|gcursor
all|universe|pdfshuffler|pdfshuffler
armel|universe|gtrayicon|gtrayicon
armel|universe|elvis-console|"input,elvis,"ex,editor,"view,"vi,"editor
armel|universe|gauche-dev|gauche-install,gauche-package,gauche-config
armel|main|libclamav-dev|clamav-config
armel|universe|debtags|debtags-updatecontrol,debtags
all|universe|python-tlslite|tlsdb,tls
armel|universe|adun.app|UL,AdunServer,AdunCore
armel|universe|vgrabbj|vgrabbj
armel|universe|gtalk|gnutalk,xphone,gtalkd
all|main|autopoint|autopoint
armel|universe|ettercap-common|etterfilter,etterlog
armel|universe|xsol|xsol
armel|universe|xsok|xsok
armel|universe|pev|pev
armel|universe|pen|penlogd,pen,mergelogs,penctl,penlog
all|universe|remuco-banshee|remuco-banshee
armel|main|winbind|wbinfo,ntlm_auth,winbindd
armel|universe|gnome-panel|panel-test-applets,gnome-panel,gnome-desktop-item-edit
armel|main|vorbisgain|vorbisgain
armel|universe|gambit|gambit-nfg2html,gambit-liap,gambit-nfg-logitdyn,gambit-enumpoly,gambit-gnm,gambit-logit,gambit-enumpure,gambit-nfg2tex,gambit-lp,gambit-enummixed,gambit-ipa,gambit,gambit-lcp,gambit-simpdiv
armel|multiverse|distributed-net|dnetc,distributed-net-config
armel|multiverse|maelstrom|maelstrom,Maelstrom,Maelstrom-netd
all|universe|scolasync|scolasync
armel|universe|leksah|leksah
all|universe|museekd-tools|mulog,museekcontrol
armel|main|cdrdao|cdrdao,toc2cue,toc2cddb
all|universe|proofgeneral|proofgeneral
all|main|apt-clone|apt-clone
all|universe|mencal|mencal
all|universe|groovy|groovy,groovysh,groovyConsole,startGroovy,groovyc,java2groovy,grape
all|universe|abacas|abacas
armel|universe|xbubble|xbubble
armel|universe|liblog4c-dev|log4c-config
armel|universe|tao-scheduling|Scheduling_Service,Dump_Schedule
all|universe|pybtex|pybtex-convert,bibtex,bibtex.pybtex,pybtex
armel|universe|libroar-compat1|roarify
all|main|asciidoc|a2x,testasciidoc,asciidoc
armel|main|isc-dhcp-server|dhcpd
armel|universe|uml-utilities|uml_mkcow,jailtest,tunctl,jail_uml,uml_watchdog,uml_mount,uml_moo,uml_switch,humfsify,uml_mconsole
all|universe|python-poker-stats|pokerstats
armel|main|iputils-arping|arping
all|universe|libnode-less|lessc
armel|universe|xbs|xbs
all|universe|provami|provami
all|universe|kubuntu-dev-tools|batpaste,kde-sc-build-status,astyle-kubuntu
all|universe|libjmac-java|jmac
armel|universe|dkopp|dkopp
armel|universe|cpufrequtils|cpufreq-set,cpufreq-info,cpufreq-aperf
armel|universe|xemacs21-bin|gnuclient,ellcc,gnuclient.xemacs21,rcs-checkin.xemacs21,ellcc.xemacs21,etags.xemacs21,rcs-checkin,gnudoit.xemacs21,gnuattach,gnuattach.xemacs21,b2m,b2m.xemacs21,gnudoit,etags,movemail,mmencode
all|universe|libshell-perl-perl|pirl
armel|universe|openarena|openarena
armel|universe|wmweather+|wmweather+
armel|main|bogl-bterm|bterm
armel|universe|libotf-bin|otfview,otflist,otfdump,otftobdf
armel|universe|alsamixergui|alsamixergui
armel|universe|cgroup-bin|cgrulesengd,cgcreate,cgset,cgsnapshot,create_default_cgroups,cgexec,cgconfigparser,cgclear,cgget,lssubsys,cgdelete,cgclassify,lscgroup
armel|universe|elinks-lite|www-browser,elinks
all|universe|python-trml2pdf|trml2pdf
armel|main|cron|cron,crontab
armel|universe|mutextrace|mutextrace
armel|universe|cliquer|cliquer
armel|universe|uim-fep|uim-fep,uim-fep-tick
armel|universe|torus-trooper|torus-trooper
armel|universe|autotrace|autotrace
armel|universe|ukopp|ukopp
armel|universe|qsampler|qsampler
all|main|python-minimal|python,pycompile,pyclean
armel|universe|qrencode|qrencode
armel|universe|ocsigen|ocsigen
armel|universe|vodovod|vodovod
all|universe|cyrus-common|cyrus-makedirs,cyrus
all|main|pitivi|pitivi
all|universe|sendpage-server|sendpage
armel|multiverse|atari800|atari800
armel|universe|libvanessa-socket-pipe|vanessa_socket_pipe
armel|universe|xmix|xmix
armel|main|gcc-4.4|gcov-4.4,arm-linux-gnueabi-gcc-4.4,gcc-4.4
armel|universe|bzflag-client|bzflag
all|universe|smbldap-tools|smbldap-groupmod,smbldap-useradd,smbldap-usershow,smbldap-groupshow,smbldap-passwd,smbldap-userdel,smbldap-userinfo,smbldap-populate,smbldap-usermod,smbldap-userlist,smbldap-groupadd,smbldap-groupdel
armel|main|flash-kernel|flash-kernel
armel|universe|colrconv|colrconv
armel|universe|primer3|primer3_core,oligotm,ntdpal
armel|universe|matchbox-window-manager|matchbox-remote,matchbox-window-manager,x-window-manager
all|universe|aft|aft
armel|universe|openocd|openocd
armel|universe|soundkonverter|soundkonverter
all|main|automake1.10|aclocal-1.10,automake,aclocal,automake-1.10
armel|universe|libxmlada3.2-dev|xmlada-config
armel|main|ggzcore-bin|ggz-config,ggz-wrapper
armel|universe|nasty|nasty
armel|universe|le|le,editor
armel|universe|arbtt|arbtt-stats,arbtt-import,arbtt-dump,arbtt-capture,arbtt-recover
armel|universe|lv|lv,lgrep,pager
armel|universe|flickcurl-utils|flickcurl,flickrdf
armel|universe|swordfish|swordfish
all|universe|med-psychology|med-psychology
all|universe|python-hachoir-subfile|hachoir-subfile
armel|universe|rep|rep-remote,rep
armel|universe|xml-rpc-api2txt|xml-rpc-api2txt
all|universe|jobs-admin|jobs-admin
armel|main|libaa1-dev|aalib-config
all|main|liblog-log4perl-perl|l4p-tmpl
armel|universe|libstemmer-tools|stemwords
armel|universe|lfc-mysql|lfc-shutdown,lfcdaemon
armel|universe|haveged|haveged
armel|universe|gcc-h8300-hms|h8300-hitachi-coff-cpp,h8300-hms-gcc-3.4.6,h8300-hitachi-coff-c++,h8300-hms-gcc,h8300-hms-g++,h8300-hms-cpp,h8300-hitachi-coff-gcc,h8300-hitachi-coff-g++,h8300-hms-c++,h8300-hitachi-coff-gcc-3.4.6
armel|universe|stterm|stterm
armel|universe|wterm|wterm,x-terminal-emulator
armel|universe|glmark2-es2|glmark2-es2
armel|main|rfkill|rfkill
all|universe|libopenoffice-oodoc-perl|odfsearch,odfextract,odfhighlight,oodoc_test,odf_set_title,text2table,text2odf,odf2pod,odfmetadoc,odfbuild,odf_set_fields,odffilesearch,odffindbasic
armel|universe|monkey|monkey
armel|universe|pdf2svg|pdf2svg
armel|universe|lv2core|dh_lv2config,lv2config
armel|universe|mythnettv-gui|mythnettv-gui
all|universe|slack|slack,slack-diff
all|main|python-mako|mako-render
armel|universe|sound-juicer|sound-juicer
armel|main|tidy|tidy
armel|universe|wavpack|wvgain,wavpack,wvunpack
armel|main|kbruch|kbruch
armel|universe|jaaa|jaaa
armel|universe|kawari8|kawari_decode2,kawari_encode2,kawari_encode,kosui
armel|universe|bootpc|bootpc
all|universe|obextool|obextool
armel|universe|upse123|upse123
armel|universe|jocaml-base|jocamlrun
armel|universe|ng-utils|innetgr,netgroup
armel|universe|c2050|ps2lexmark,c2050
all|universe|ng-common|editor,ng
all|main|software-properties-gtk|software-properties-gtk
all|universe|ltsp-cluster-nxloadbalancer|ltsp-cluster-nxloadbalancer
all|main|debconf|debconf,dpkg-preconfigure,debconf-escape,debconf-show,debconf-communicate,debconf-set-selections,debconf-copydb,debconf-apt-progress,dpkg-reconfigure
armel|universe|frama-c-base|frama-c,frama-c.byte
armel|universe|s3dfm|s3dfm
armel|universe|extcalc|extcalc
all|universe|chm2pdf|chm2pdf
all|universe|icecream|icecream
armel|universe|kasumi|kasumi
all|universe|apgdiff|apgdiff
all|universe|gamera-gui|gamera_gui
armel|universe|jnettop|jnettop
armel|universe|libpam-google-authenticator|google-authenticator
all|universe|libcarp-datum-perl|datum_strip
armel|universe|connect-proxy|connect-proxy,connect
armel|universe|openafs-krb5|klog,aklog,ka-forwarder,klog.krb5,asetkey
armel|universe|thunar|thunar-settings,thunar,Thunar
all|universe|nut-monitor|NUT-Monitor
armel|universe|xchat|xchat
armel|universe|coinor-csdp|csdp-complement,csdp-theta,csdp-graphtoprob,csdp-randgraph,csdp
armel|universe|aesfix|aesfix
armel|universe|libwpd-tools|wpd2raw,wpd2html,wpd2text
armel|universe|linaro-image-tools|linaro-fetch-image-ui,linaro-android-media-create,linaro-hwpack-replace,linaro-fetch-image,linaro-hwpack-install,linaro-hwpack-create,linaro-media-create
all|universe|graphmonkey|graphmonkey
all|universe|brag|brag
armel|universe|sloccount|get_sloc,sh_count,c_count,show_filecount,compute_all,count_unknown_ext,asm_count,ruby_count,f90_count,php_count,jsp_count,fortran_count,sql_count,exp_count,erlang_count,ml_count,compute_sloc_lang,count_extensions,lexcount1,lex_count,vhdl_count,break_filelist,ada_count,xml_count,modula3_count,java_count,objc_count,print_sum,sloccount,generic_count,sed_count,makefile_count,tcl_count,cobol_count,awk_count,get_sloc_details,lisp_count,pascal_count,haskell_count,make_filelists,perl_count,csh_count,python_count
armel|universe|pkcs11-data|pkcs11-data
armel|universe|gfpoken|gfpoken
armel|main|lemon|lemon
armel|universe|ghex|ghex2
armel|universe|darcs|darcs
armel|universe|gnome-system-tools|users-admin,shares-admin
all|multiverse|out-of-order|out-of-order
armel|main|tcl8.4|tclsh,tclsh8.4
armel|universe|xphoon|xphoon
armel|universe|mercurial-buildpackage|mercurial-tagversion,mercurial-importorig,mercurial-pristinetar,mercurial-importdsc,mercurial-buildpackage,mercurial-port
armel|main|libmagickcore-dev|MagickCore-config,Magick-config
armel|universe|apache2-mpm-itk|apache2
armel|universe|console-braille|setbrlkeys
armel|universe|dancer-xml|dxml-db2html,dxml-db2latex,dxml-getelement
all|universe|gufw|gufw
armel|universe|probcons|probcons-RNA,probcons
armel|universe|snappea|snappea,snappea-console
armel|universe|avce00|avcimport,avctest,avcdelete,avcexport
all|universe|selinux-basics|selinux-activate,selinux-policy-upgrade,postfix-nochroot,selinux-config-enforcing,check-selinux-installation
all|universe|diakonos|diakonos
armel|universe|flake|flake
armel|main|apache2-threaded-dev|apxs2
armel|universe|qlo10k1|qlo10k1
all|universe|libxml-validate-perl|validxml
armel|universe|gmsh|gmsh
armel|main|snmp|snmpwalk,snmpvacm,snmpstatus,fixproc,encode_keychange,snmptranslate,snmpbulkget,snmptest,snmptable,snmpinform,snmpget,snmptrap,snmpconf,snmpdelta,snmpdf,traptoemail,snmpusm,snmpnetstat,snmpgetnext,snmpbulkwalk,snmpset
all|universe|arandr|arandr
armel|universe|tao-idl|tao_idl,tao_idl.real
armel|universe|bup|bup
all|universe|bum|bum
all|universe|gmobilemedia|gmobilemedia
armel|universe|wise|scanwise_server,genomewise,dnal,estwise,dba,promoterwise,estwisedb,pswdb,genewise,scanwise,genewisedb,psw
armel|main|kde-runtime|kmimetypefinder,kuiserver,khotnewstuff4,trash4,kwriteconfig,plasma-remote-helper,kde4-menu,kfile4,kcmshell4,ksvgtopng,kreadconfig,kglobalaccel,kde-open,nepomukservicestub,kquitapp,kactivitymanagerd,ktraderclient,nepomukindexer,kde4,solid-hardware,nepomukcontroller,kstart,keditfiletype,khotnewstuff-upload,kiconfinder,kde-cp,knotify4,kdebugdialog,nepomukbackup,kde-mv,ktrash,nepomukserver,kioclient,kwalletd,plasmapkg
all|main|libnet-snmp-perl|snmpkey
all|universe|kita2|kita2
all|universe|live-tools|live-toram,live-system
all|universe|luadoc|luadoc
armel|universe|gamgi|gamgi
armel|universe|ppsh|ppsh
all|universe|aumix-common|xaumix,mute
all|universe|secpanel|secpanel
all|universe|jablicator|jablicator
all|universe|scilab-cli|scilab-cli
armel|universe|alsaplayer-common|alsaplayer
armel|universe|courier-ssl|couriertls
all|universe|jenkins-cli|jenkins-cli
armel|universe|rsplib-services|fractalpooluser,pingpongclient,scriptingserviceexample,scriptingcontrol,calcappclient,scriptingclient
all|universe|ocrfeeder|ocrfeeder,ocrfeeder-cli
all|universe|keymon|key-mon
armel|main|ksysguardd|ksysguardd
all|universe|med-bio|med-bio
